CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster
13989,66,2,1266.08,1,0
18042,54,1,165.04999999999998,1,2
17001,1,11,3989.57,0,1
17604,218,2,309.36,1,0
12502,96,5,3723.87,0,1
17153,25,1,213.78,1,2
13439,256,1,283.71,1,2
15199,60,4,1268.7,0,1
12515,354,1,383.7,1,2
14657,18,4,848.22,0,1
13654,44,6,2707.33,0,1
16170,51,6,1885.05,0,1
13798,2,57,37153.85,0,-1
12756,87,1,112.07999999999998,1,2
14460,111,3,434.34,1,1
16792,283,2,110.38000000000001,1,0
17277,228,2,1065.3500000000001,1,0
15680,10,3,1333.68,0,1
17314,25,8,2527.92,0,1
17535,281,1,164.4,1,2
16904,5,16,3754.27,0,1
17033,87,3,1030.14,1,1
16471,275,1,223.95000000000002,1,2
17256,108,2,240.0,1,0
14001,46,3,2043.0800000000002,0,1
14105,240,1,1266.23,1,2
14320,207,2,477.79,1,0
16752,373,1,207.5,1,2
18129,244,1,112.55000000000001,1,2
17874,186,6,683.46,1,1
13285,24,4,2709.12,0,1
14345,39,1,108.97999999999999,1,2
15526,34,2,148.44,1,0
15045,152,2,735.66,1,0
13460,30,2,183.44,1,0
14896,205,2,468.77000000000004,1,0
13606,30,3,280.53999999999996,1,1
13038,81,3,908.46,1,1
14232,43,5,2048.07,0,1
18219,3,10,2069.77,0,1
12523,20,11,1789.77,0,1
15632,16,8,3285.31,0,1
14503,4,6,3543.26,0,1
16174,127,3,1009.5500000000001,1,1
15345,46,1,393.54,1,2
12651,335,1,114.0,1,2
12816,96,2,572.2,1,0
17742,114,2,355.11,1,0
13573,51,2,294.4,1,0
15497,18,2,1262.2,0,0
13135,197,1,3096.0,1,-1
17034,17,3,745.52,0,1
15796,2,8,2711.56,0,1
16637,33,4,1154.47,0,1
14155,267,1,118.75,1,2
14333,68,1,415.2,1,2
12593,109,3,418.09999999999997,1,1
14800,48,12,4339.74,0,1
17969,167,2,228.2,1,0
12966,10,1,160.18,1,2
16321,73,5,373.65000000000003,1,1
16567,195,2,865.6,1,0
13741,72,3,668.4300000000001,1,1
16119,9,2,423.36,1,0
17447,41,2,541.53,1,0
17789,282,1,225.9,1,2
16793,58,1,243.84,1,2
13200,20,4,870.09,0,1
16446,1,2,168472.5,0,-1
14367,9,16,9261.52,0,-1
13708,272,1,296.88,1,2
14690,45,2,371.7,1,0
15384,170,2,642.41,1,0
13186,40,3,1575.89,0,1
17386,8,6,2686.42,0,1
16648,43,1,290.65999999999997,1,2
15440,55,3,383.68,1,1
18168,177,6,1169.94,0,1
13959,80,3,598.2,1,1
13431,68,2,1269.1,1,0
16406,19,1,163.07,1,2
16552,243,2,379.73,1,0
13411,108,1,213.55,1,2
13602,65,1,428.89,1,2
15193,61,1,499.32,1,2
14561,76,3,1080.76,1,1
18120,215,1,111.15,1,2
12569,3,32,4124.69,0,-1
13365,34,2,2225.37,0,0
17111,48,1,248.61,1,2
13485,234,1,454.24,1,2
18073,115,12,3877.5200000000004,0,-1
13157,50,4,1741.22,0,1
13778,104,1,178.7,1,2
17763,264,1,15.0,1,-1
15271,8,15,2507.07,0,1
12744,52,7,21279.29,0,-1
17085,124,5,1566.65,0,1
14772,113,1,139.26,1,2
12430,44,1,256.4,1,2
16520,187,3,1046.57,1,1
16372,34,2,367.93,1,0
14138,2,2,982.3800000000001,0,-1
14792,64,1,6.2,1,-1
15462,95,3,234.6,1,1
13584,307,1,142.4,1,2
15723,365,1,203.1,1,2
14643,171,2,693.8100000000001,1,0
12534,131,1,1089.18,1,2
12475,54,1,723.38,1,2
16708,46,1,656.63,1,2
12615,3,4,2291.19,0,1
14457,311,1,113.64,1,2
18276,44,1,335.86,1,2
13742,17,12,3131.02,0,1
15673,89,4,2881.02,0,1
14442,205,2,1589.82,1,0
14895,8,20,11138.710000000001,0,-1
15124,23,2,184.19,1,0
16260,51,1,1035.45,1,2
14748,30,5,1415.75,0,1
12747,3,11,4196.01,0,1
12845,268,4,354.09,1,-1
17860,369,1,252.8,1,2
15974,40,7,3442.15,0,1
14577,13,4,859.71,0,1
16034,197,3,437.7,1,1
13081,12,11,28337.38,0,-1
13136,57,5,2607.61,0,1
17737,10,2,168.24,1,0
16596,16,2,250.15,1,0
14544,25,2,2024.45,0,0
14133,130,3,605.64,1,1
14788,8,2,679.4399999999999,0,0
14293,4,4,1046.56,0,1
15058,26,11,2124.9900000000002,0,1
17138,276,1,380.5,1,2
15813,208,2,1303.9099999999999,1,0
15529,23,11,3995.23,0,1
15866,102,1,230.53,1,2
16700,9,13,5076.55,0,1
14077,41,5,499.41999999999996,0,1
14053,125,2,260.25,1,0
17144,2,2,984.57,0,-1
16185,17,2,529.41,1,0
16279,22,3,1509.58,0,1
13564,145,3,1749.02,1,1
14000,212,1,635.66,1,2
16098,88,7,2005.63,0,1
17591,74,7,2225.9700000000003,0,1
16619,264,1,226.21,1,2
16609,16,7,5493.46,0,1
17781,160,2,188.02,1,0
17816,37,4,36.56,1,-1
13856,169,3,388.5,1,1
13176,47,1,492.84,1,2
14102,6,5,1360.28,0,1
14987,16,2,326.4,1,0
16516,31,1,101.69999999999999,1,2
13681,18,4,827.83,0,1
16892,2,5,525.54,0,-1
15175,72,1,224.14,1,2
16162,253,1,37.4,1,2
12735,316,2,779.5699999999999,1,0
12374,26,1,742.9300000000001,1,2
12904,19,2,509.58,1,0
14641,22,1,110.46,1,2
14710,15,4,606.13,0,1
17303,362,1,250.04,1,2
17685,17,7,3191.53,0,1
16804,24,3,536.99,1,1
12427,22,3,825.8,0,1
17415,80,1,507.84,1,2
15525,3,3,825.92,0,1
12423,1,8,1859.31,0,1
15475,78,1,454.10999999999996,1,2
18092,3,11,9068.26,0,-1
14865,8,2,52.2,1,-1
14628,92,2,671.96,1,0
14836,11,3,102.44999999999999,1,-1
13712,247,1,228.84,1,2
16292,122,1,302.25,1,2
12364,8,4,1313.1,0,1
12461,95,2,826.88,1,0
16178,139,1,197.9,1,2
16657,10,4,933.62,0,1
13226,274,1,108.21000000000001,1,2
14623,33,5,889.25,0,1
17624,15,2,843.48,1,0
16499,361,2,365.45,1,0
15220,52,6,1778.96,0,1
13030,12,2,799.48,0,0
16912,29,11,2575.38,0,1
15853,52,1,110.8,1,2
13327,39,8,3627.77,0,1
18169,61,1,202.65,1,2
13811,184,3,814.5,1,1
15267,23,5,1717.36,0,1
12833,146,1,417.38,1,2
12985,1,2,1239.38,0,-1
13675,152,2,486.82000000000005,1,0
13655,115,2,932.97,1,0
14483,282,1,137.1,1,2
12572,9,2,1020.42,0,0
15471,3,1,469.48,1,-1
13484,242,1,313.8,1,2
13075,130,1,919.61,1,2
17654,278,1,117.55,1,2
15837,65,1,391.98,1,2
16340,108,1,549.07,1,2
13695,32,15,2504.13,0,1
15224,359,2,322.08,1,0
12915,149,2,363.65,1,0
17637,32,2,547.0600000000001,1,0
13133,274,2,109.8,1,0
12989,4,15,6924.110000000001,0,1
14397,3,19,2612.96,0,-1
13555,74,4,4149.28,0,1
16774,68,4,661.52,1,1
14867,186,3,710.28,1,1
12669,151,3,2744.0299999999997,1,1
13993,43,9,3466.36,0,1
16949,4,6,1286.27,0,1
13027,114,6,6912.0,0,-1
18027,99,1,115.31,1,2
15568,3,3,758.29,0,1
16345,45,1,575.41,1,2
17194,274,2,262.62,1,0
16023,47,3,719.81,1,1
16041,31,3,3166.4,0,1
17222,66,1,354.15,1,2
18084,17,1,90.47999999999999,1,2
15457,263,1,237.07,1,2
16202,361,1,365.27,1,2
13489,106,4,449.52,1,1
15886,61,1,181.09,1,2
12566,87,1,351.65,1,2
13249,93,3,711.41,1,1
16110,46,3,1337.48,0,1
12517,29,5,2502.84,0,1
14534,3,18,4447.05,0,1
16500,5,6,400.86,0,-1
13806,64,1,256.38,1,2
12436,100,1,509.01,1,2
13718,247,2,306.55,1,0
15428,16,1,93.78,1,2
16215,81,1,242.35,1,2
14944,30,12,5900.25,0,1
15400,93,5,716.2,1,1
13967,146,1,80.7,1,2
17115,9,3,837.5,0,1
13969,8,18,9053.94,0,-1
15737,15,8,1205.1200000000001,0,1
14959,65,4,695.42,1,1
12839,3,14,5591.42,0,1
16940,53,3,3049.88,0,1
14670,281,2,411.53,1,0
15841,73,4,1224.06,0,1
14589,372,1,39.75,1,2
16511,22,3,950.26,0,1
12987,74,2,558.7,1,0
15059,41,9,1337.72,0,1
18224,264,1,158.95000000000002,1,2
17633,32,4,1324.84,0,1
18205,37,2,517.36,1,0
14868,4,8,2953.59,0,1
13168,37,4,1319.19,0,1
17353,130,2,1740.0,1,0
14495,51,2,123.8,1,0
17642,120,2,712.29,1,0
13311,5,2,598.57,0,0
18093,94,4,2106.52,0,1
12579,79,1,440.42,1,2
13721,37,1,524.14,1,2
16801,164,4,1619.73,1,1
16735,79,5,2300.56,0,1
17381,9,29,20275.61,0,-1
16932,54,1,161.94,1,2
14049,17,4,5681.72,0,-1
17667,67,5,2055.51,0,1
14381,53,1,202.68,1,2
13999,11,12,3901.81,0,1
15843,304,1,118.95000000000002,1,2
12891,186,3,331.0,1,1
17334,303,2,307.02,1,0
12477,23,6,13219.74,0,-1
13934,264,1,922.1,1,2
18104,38,1,754.64,1,2
16201,4,4,1863.47,0,1
13397,73,5,1544.13,0,1
15154,76,1,296.42,1,2
13447,24,3,1129.14,0,1
14948,24,6,1101.97,0,1
17942,8,1,77.50000000000001,1,-1
17219,32,1,114.23,1,2
14222,178,1,683.17,1,2
16494,297,1,826.53,1,2
12530,60,4,1662.28,0,1
14108,31,2,597.91,1,0
14963,10,5,1487.8,0,1
18116,68,8,1418.03,0,1
14127,123,3,709.71,1,1
17790,27,14,1965.55,0,-1
13984,27,5,920.51,0,1
13525,15,2,628.78,1,0
16817,3,9,1604.75,0,1
12623,277,1,305.1,1,2
12659,30,1,91.68,1,2
17388,78,4,1259.56,0,1
18270,39,2,283.15,1,0
13642,216,1,354.8,1,2
17289,32,3,944.41,0,1
12797,366,1,254.03,1,2
18050,360,1,74.4,1,2
14496,312,2,538.8100000000001,1,0
16402,265,2,299.6,1,0
13867,32,3,1015.29,0,1
17235,26,2,550.06,1,0
15578,163,1,127.1,1,2
16545,165,1,339.3,1,2
12624,107,2,641.13,1,0
17483,66,3,414.04,1,1
14953,26,1,289.82,1,2
13719,16,5,1041.68,0,1
16719,15,7,1790.42,0,1
17427,72,1,100.8,1,2
16253,67,2,3683.86,0,-1
18074,374,1,489.6,1,2
18117,26,1,320.72,1,2
13375,89,1,778.65,1,2
14775,59,3,1011.9,1,1
16463,22,4,1422.4,0,1
16152,269,1,1829.04,1,2
14477,20,4,1309.6,0,1
13669,51,2,218.55,1,0
12991,24,2,503.76,1,0
14309,9,9,2352.53,0,1
16721,263,1,292.47,1,2
14377,192,2,617.05,1,0
18010,257,1,174.8,1,2
13636,37,5,949.12,0,1
16308,38,4,2560.0,0,1
15235,218,12,2247.51,0,-1
18071,258,2,453.0,1,0
15556,25,1,279.77,1,2
15858,16,5,1438.85,0,1
12703,72,1,283.55,1,2
13723,218,1,199.85000000000002,1,2
14117,144,1,90.0,1,2
17311,79,2,1384.85,1,0
15576,38,1,940.6700000000001,1,2
16517,278,1,162.7,1,2
12770,211,1,1351.45,1,2
14551,19,2,186.23,1,0
12902,265,1,138.68,1,2
15865,41,3,895.13,1,1
15539,8,1,538.46,1,-1
17498,76,1,272.22,1,2
14769,3,8,10674.75,0,-1
14507,24,6,1383.18,0,1
13220,79,4,819.2900000000001,1,1
16634,223,2,217.9,1,0
15088,22,2,1160.07,0,0
16996,31,6,1456.96,0,1
17774,97,4,1225.41,1,1
15721,12,1,507.08,1,2
17788,74,2,1117.9,1,0
14428,8,5,1244.83,0,1
13436,2,1,196.89,1,-1
16919,157,11,2596.45,0,-1
16710,20,10,2483.04,0,1
18024,153,2,389.78,1,0
15945,366,1,181.0,1,2
14410,93,9,1105.07,0,-1
15528,255,1,229.33,1,2
17109,30,6,885.04,0,1
16050,174,1,137.9,1,2
12824,60,1,397.12,1,2
15748,41,1,149.31,1,2
14904,3,2,1025.44,0,0
15342,130,1,406.09,1,2
12895,43,2,372.8,1,0
16924,22,3,846.75,0,1
15443,2,7,3236.91,0,1
13394,2,8,2520.02,0,1
15453,2,7,1388.37,0,1
17682,11,6,2474.33,0,1
14124,85,1,419.58000000000004,1,2
17621,22,3,1379.9,0,1
16020,17,3,851.01,0,1
13954,2,2,439.92,0,0
17849,219,4,605.8000000000001,1,1
16795,366,1,414.88,1,2
17509,58,8,6115.14,0,-1
14569,2,1,227.39,1,-1
17819,72,7,3704.87,0,1
14891,149,2,554.38,1,0
15535,174,4,536.4,1,1
15144,9,17,6580.44,0,1
17970,212,1,582.59,1,2
12590,212,2,9864.26,0,-1
15508,190,6,1000.27,1,1
16422,18,51,34684.4,0,-1
12729,114,1,453.01,1,2
16906,82,4,579.77,1,1
17432,19,2,365.76,1,0
17856,2,4,1418.03,0,1
13014,11,10,3466.2799999999997,0,1
14360,32,4,2128.23,0,1
13659,206,2,1573.2,1,0
12719,6,2,644.95,0,0
14952,60,11,8099.49,0,-1
16834,228,1,413.46,1,2
14860,20,1,170.32,1,2
18188,16,3,2001.04,0,1
14404,34,6,1474.32,0,1
12434,85,2,806.14,1,0
14631,51,3,1006.98,1,1
15450,31,1,429.84,1,2
17511,3,31,91062.38,0,-1
15241,67,8,1756.44,0,1
13259,62,1,292.32,1,2
15182,155,2,622.85,1,0
18273,3,3,204.0,0,-1
15292,202,1,180.94,1,2
12713,1,1,848.55,0,-1
12772,60,1,892.47,1,2
16751,31,1,1764.72,1,-1
17049,3,9,5659.9800000000005,0,-1
12775,18,5,1386.04,0,1
14044,27,4,652.82,0,1
16510,373,1,248.1,1,2
14609,73,4,601.56,1,1
17986,57,1,20.8,1,-1
12552,39,2,437.82,1,0
14537,58,1,355.56,1,2
15530,22,4,1502.35,0,1
14636,37,2,609.85,1,0
16726,27,5,1382.02,0,1
13601,46,2,693.32,1,0
15505,53,5,3610.96,0,1
16010,246,3,407.5,1,1
17312,139,3,644.3,1,1
13833,160,1,384.8,1,2
14520,2,2,270.6,0,-1
13456,18,6,1766.72,0,1
14164,71,2,1631.77,1,0
16409,37,5,2028.88,0,1
17881,305,1,133.35000000000002,1,2
13666,61,3,84.65,1,-1
16207,26,1,394.38,1,2
16594,76,1,181.09,1,2
16954,1,9,2085.08,0,-1
16011,9,16,3362.71,0,1
18102,1,60,259657.3,0,-1
13561,216,1,141.85999999999999,1,2
13218,128,1,62.63999999999999,1,2
13347,71,1,341.36,1,2
17843,304,1,205.48,1,2
18040,20,2,357.20000000000005,1,0
17892,57,3,244.1,1,1
14220,248,2,632.4,1,0
13623,31,5,747.78,0,1
12447,244,1,476.49,1,2
15426,20,5,1447.39,0,1
15128,61,4,1471.0,0,1
13011,373,1,50.550000000000004,1,2
12704,8,8,2340.84,0,1
16317,120,3,1341.65,1,1
17675,2,31,20374.28,0,-1
14552,152,1,165.07,1,2
12609,79,3,1126.85,1,1
17002,86,3,1493.73,1,1
14276,99,3,1119.74,1,1
17542,270,1,170.75,1,2
12881,276,1,298.0,1,2
17160,32,6,3518.03,0,1
14484,51,1,321.92,1,2
12639,239,1,486.1,1,2
13169,64,2,712.88,1,0
13924,2,6,1838.8500000000001,0,1
17912,311,5,311.01,1,-1
12451,11,5,9035.52,0,-1
16942,13,9,1920.59,0,1
15325,104,1,162.29,1,2
12562,9,7,3781.7400000000002,0,1
14607,16,14,16569.5,0,-1
17690,31,15,4757.95,0,1
14298,9,44,51527.3,0,-1
12597,20,4,3811.22,0,1
16305,139,1,361.21999999999997,1,2
12544,37,1,372.7,1,2
17862,324,1,330.9,1,2
15669,41,4,684.34,1,1
15083,257,1,88.2,1,2
14870,262,1,327.25,1,2
13065,374,1,205.86,1,2
13321,73,2,567.36,1,0
12715,107,1,353.86,1,2
14951,80,1,311.69,1,2
16399,20,2,408.57,1,0
18272,3,6,3078.58,0,1
18088,62,1,167.67000000000002,1,2
14215,12,6,1789.72,0,1
12395,20,12,3018.63,0,1
13295,360,1,201.20000000000002,1,2
14299,9,9,3965.62,0,1
17777,25,3,665.86,1,1
13888,120,2,605.63,1,0
12596,52,2,618.27,1,0
17391,164,2,508.8,1,0
16271,3,5,1429.24,0,1
16424,192,1,133.56,1,2
13781,251,1,127.84,1,2
14698,2,5,1250.76,0,1
16186,23,12,4006.94,0,1
18240,47,1,422.58,1,2
16556,67,7,3313.79,0,1
12950,3,3,1843.0,0,-1
14048,306,1,409.93,1,2
13523,34,5,3964.88,0,1
12784,10,2,574.42,1,0
17299,12,4,669.11,0,1
18231,193,5,2083.27,0,1
12865,27,2,1568.23,0,0
16456,100,5,2158.37,0,1
12977,157,1,39.239999999999995,1,2
15729,213,1,85.0,1,2
13761,51,2,1070.65,1,0
12849,32,2,1050.8899999999999,1,0
12828,3,6,1018.71,0,1
17480,78,1,511.82,1,2
16128,18,5,1880.22,0,1
16620,4,2,178.96,1,-1
13518,86,1,659.4399999999999,1,2
16882,67,3,705.12,1,1
15983,23,4,1475.02,0,1
18043,25,3,559.51,1,1
17880,365,1,458.92,1,2
18189,78,2,1090.24,1,0
17629,6,8,1814.12,0,1
14059,267,1,183.6,1,2
16624,81,2,810.5699999999999,1,0
14139,47,1,415.82,1,2
15198,93,2,193.64,1,0
17636,20,1,285.56,1,2
16343,17,2,370.47999999999996,1,0
12445,23,1,133.4,1,2
12660,12,1,245.1,1,2
17787,153,4,1865.19,1,1
12381,5,5,1845.31,0,1
14594,8,2,379.83,1,0
16966,9,7,2154.97,0,1
12418,113,1,668.58,1,2
14572,4,7,2832.84,0,1
15306,65,3,1174.35,1,1
14713,10,11,2666.36,0,1
14179,41,2,719.78,1,0
14719,2,5,1602.13,0,1
16256,267,1,752.4300000000001,1,2
14880,78,3,706.19,1,1
12674,39,4,1970.6,0,1
15609,185,1,298.48,1,2
15836,51,1,137.37,1,2
13068,11,2,344.0,1,0
12878,237,2,854.99,1,0
17459,44,2,657.3,1,0
14562,4,18,5074.77,0,1
13790,5,1,348.8,1,-1
15368,22,1,446.94000000000005,1,2
13003,106,3,149.05,1,-1
13033,358,1,190.55,1,2
15232,114,2,612.06,1,0
17896,24,1,256.32,1,2
15277,47,1,255.89999999999998,1,2
14079,125,1,375.1,1,2
15918,191,2,334.23,1,0
17940,50,10,4106.4400000000005,0,1
15272,58,2,721.94,1,0
12924,89,4,933.7,1,1
17022,32,1,71.0,1,2
13569,18,2,373.75,1,0
16488,34,3,498.8,1,1
15709,284,1,133.25,1,2
17263,209,1,63.440000000000005,1,2
16561,6,2,511.12,0,0
14935,298,1,1784.71,1,2
15159,2,30,18641.010000000002,0,-1
13160,23,1,91.8,1,2
14834,18,6,1720.3,0,1
14805,16,4,554.65,0,1
14815,37,2,778.5,1,0
17187,227,1,203.95,1,2
14223,93,3,991.13,1,1
15985,124,2,1142.42,1,0
14238,327,1,146.85,1,2
12538,30,1,363.95,1,2
14481,165,2,636.51,1,0
13055,79,3,1214.41,1,1
14204,3,1,161.03,1,-1
12602,59,1,153.12,1,2
15648,205,2,657.35,1,0
15768,116,3,621.8299999999999,1,1
16748,18,5,1515.9,0,1
15937,65,1,145.35,1,2
15171,332,1,1289.5,1,2
15624,117,4,588.13,1,1
14209,11,6,2073.43,0,1
15677,50,1,657.23,1,2
15252,37,2,740.78,1,0
15763,32,2,1086.92,1,0
15517,234,1,267.03,1,2
12546,47,2,1161.5,1,0
13508,244,1,110.97,1,2
12619,17,9,3641.24,0,1
12798,11,3,6977.04,0,-1
18225,4,12,5509.12,0,1
15963,20,2,470.76,1,0
17359,12,1,127.86,1,2
17796,41,4,697.9,0,1
16081,57,5,2806.9,0,1
14804,9,1,353.27,1,2
14883,19,6,761.59,0,1
14514,62,3,1055.35,1,1
15664,51,1,386.43,1,2
15925,195,1,207.15,1,2
16097,241,1,185.04999999999998,1,2
17037,88,1,1267.32,1,2
15411,27,4,1358.88,0,1
14528,38,1,364.21999999999997,1,2
13173,5,2,353.65,1,0
14920,213,2,977.77,1,0
16848,53,1,281.42,1,2
15243,75,1,316.68,1,2
14732,9,8,2702.4900000000002,0,1
17749,179,2,674.52,1,0
14708,3,3,1126.37,0,1
18260,173,6,2643.2000000000003,0,-1
16084,300,1,436.18,1,2
16650,72,1,518.42,1,2
13859,327,1,201.16,1,2
15889,157,2,446.87,1,0
15755,11,6,2364.25,0,1
14803,163,3,845.55,1,1
17844,107,1,51.559999999999995,1,2
14854,79,7,2759.83,0,1
13095,71,1,74.39999999999999,1,2
17425,20,2,759.17,1,0
12491,39,1,460.40000000000003,1,2
17017,3,20,8694.26,0,-1
14143,134,1,115.8,1,2
15640,5,15,12515.66,0,-1
18001,13,2,417.23,1,0
16714,219,3,1161.53,1,1
15574,178,4,702.25,1,1
17186,47,2,144.0,1,0
13502,17,3,292.0,1,1
17128,335,1,157.09,1,2
17731,80,4,1240.11,0,1
12854,79,3,1324.5,1,1
14816,198,1,271.85,1,2
15657,23,1,30.0,1,-1
12886,68,2,1378.4,1,0
16394,57,5,1555.34,0,1
13419,64,1,221.06,1,2
18259,25,3,2338.6000000000004,0,1
15730,66,3,1120.88,1,1
13949,3,6,2427.32,0,1
16484,174,2,404.3,1,0
15133,128,3,982.42,1,1
12841,5,25,4022.35,0,-1
13117,22,8,984.91,0,1
13453,166,2,356.97999999999996,1,0
13978,15,2,196.79000000000002,1,0
17566,9,2,901.21,0,0
17923,283,1,207.50000000000003,1,2
17973,52,1,337.04,1,2
15967,24,2,418.83,1,0
13184,15,10,1701.29,0,1
12355,215,1,459.4,1,2
13791,128,2,1516.0,1,0
17886,32,3,899.61,0,1
13336,78,1,795.12,1,2
15615,11,23,10399.74,0,-1
14412,43,2,770.03,1,0
14504,48,4,673.26,1,1
15604,53,1,216.39,1,2
16359,8,9,1750.92,0,1
12350,311,1,334.4,1,2
15900,24,1,351.11,1,2
13976,207,1,357.98,1,2
12618,22,1,177.31,1,2
13329,32,2,789.0,1,0
13911,58,9,2580.91,0,1
15189,2,41,16225.39,0,-1
15261,136,1,254.82,1,2
13305,5,10,2000.86,0,1
17695,132,2,765.34,1,0
16378,248,3,362.95,1,1
16518,62,2,484.32,1,0
17858,6,12,5155.66,0,1
17302,15,5,1135.63,0,1
15244,66,2,631.57,1,0
13225,4,7,6463.84,0,-1
15592,47,1,388.58,1,2
17078,37,2,378.2,1,0
15738,19,16,4812.42,0,1
18237,3,5,987.1,0,1
17293,9,9,1875.1100000000001,0,1
17007,51,6,889.9300000000001,0,1
15452,30,3,538.73,1,1
16180,101,8,10254.18,0,-1
13109,60,2,786.54,1,0
18161,16,5,1618.69,0,1
14178,9,7,1620.93,0,1
17897,173,3,566.6,1,1
15326,334,1,311.71,1,2
16265,10,9,5447.0,0,1
13107,45,4,1531.6200000000001,0,1
17042,3,5,1044.3799999999999,0,1
14424,18,1,322.08,1,2
15976,166,2,430.94,1,0
16122,74,4,684.4200000000001,1,1
12361,288,1,189.9,1,2
16159,282,1,348.2,1,2
17351,37,3,587.15,1,1
13678,152,1,232.6,1,2
14039,34,1,152.2,1,2
18265,73,2,801.51,1,0
13144,333,1,110.95,1,2
14113,4,4,1840.42,0,1
16612,33,4,1187.66,0,1
16393,3,13,3046.21,0,1
14030,19,8,2360.09,0,1
15201,88,5,1236.54,0,1
17466,11,2,763.28,0,0
17830,2,3,398.7,0,-1
15412,172,1,190.53,1,2
13898,326,1,155.93,1,2
16852,11,2,144.91000000000003,1,-1
16930,27,3,380.55,1,1
17855,373,1,208.97,1,2
12627,11,7,4478.53,0,1
12483,18,8,2484.98,0,1
16693,69,2,482.01,1,0
12649,108,3,623.51,1,1
12357,34,1,6207.67,0,-1
14422,1,6,4263.64,0,-1
17746,241,1,110.25,1,2
14348,261,1,409.57,1,2
14121,4,4,2780.15,0,1
13363,18,2,992.5,0,0
14553,20,5,859.27,0,1
14511,12,5,1314.81,0,1
15110,24,4,996.1,0,1
14467,18,4,598.76,0,1
15644,167,4,813.0,1,1
17811,5,39,7837.7300000000005,0,-1
13649,257,2,346.6,1,0
17361,50,3,488.2,1,1
13410,25,5,1003.06,0,1
16690,73,2,225.57999999999998,1,0
12444,22,5,5005.46,0,1
15417,86,1,508.8,1,2
17119,4,2,606.91,0,0
15187,2,16,4777.18,0,1
16149,5,2,280.52,1,0
12929,312,1,117.85,1,2
17404,5,15,31906.82,0,-1
18036,33,3,405.62,1,1
12956,307,1,108.07,1,2
16495,4,3,684.41,0,1
16229,88,2,1010.6,1,0
15877,2,2,493.28,0,0
15899,369,1,56.25,1,2
14593,22,3,617.99,1,1
16712,10,11,3645.43,0,1
17468,11,2,137.0,1,-1
12646,5,2,1346.97,0,0
17027,79,6,890.29,0,1
14966,15,1,191.32,1,2
18058,10,1,170.16,1,2
13405,75,3,572.451,1,1
16496,9,3,1599.52,0,1
16566,16,5,614.66,0,1
16163,233,2,856.6,1,0
13263,2,35,7454.07,0,-1
17725,17,11,3439.08,0,1
12871,85,2,380.64,1,0
13933,110,2,608.7900000000001,1,0
14703,15,1,318.17,1,2
13517,60,3,2128.42,0,1
15219,177,1,305.75,1,2
12407,50,5,1708.1200000000001,0,1
18011,374,1,102.78999999999999,1,2
12547,198,2,207.79999999999998,1,0
18062,174,3,720.52,1,1
14023,8,2,584.07,0,0
14680,26,16,28754.11,0,-1
13228,82,1,358.0,1,2
15068,47,2,553.36,1,0
14638,51,1,443.6,1,2
13332,15,1,350.9,1,2
16043,38,4,773.99,0,1
17939,160,1,99.14,1,2
16674,55,2,319.61,1,0
15266,339,1,119.3,1,2
17761,33,1,712.78,1,2
17829,299,1,889.24,1,2
17817,5,3,387.68,0,-1
16546,291,2,787.15,1,0
18220,227,1,305.28000000000003,1,2
13398,193,1,457.34,1,2
12476,16,11,6816.42,0,1
16757,319,1,106.83000000000001,1,2
15458,26,1,161.64,1,2
15815,64,5,2100.6,0,1
14163,88,4,2445.91,0,1
12790,193,1,324.92,1,2
13417,5,2,640.83,0,0
14776,52,11,2538.3,0,1
15932,5,8,2495.87,0,1
15888,81,1,168.31,1,2
16411,20,2,214.65,1,0
14567,57,2,1530.3600000000001,1,0
17701,253,1,417.95,1,2
13780,8,2,360.01,1,0
18045,46,1,189.4,1,2
14659,9,9,2529.93,0,1
18174,8,1,104.0,1,2
15607,337,1,104.76,1,2
15221,367,1,403.25,1,2
15057,276,2,1489.5,1,0
13522,31,1,125.80000000000001,1,2
16295,10,4,1328.55,0,1
14984,20,2,213.27,1,0
14642,59,1,96.12,1,2
15023,4,11,6802.76,0,1
17964,32,2,471.7,1,0
13871,23,13,6403.25,0,1
13531,206,2,483.8,1,0
14770,233,2,876.42,1,0
13373,61,3,3312.25,0,1
15754,52,3,458.57,1,1
15081,23,5,504.8,0,1
16210,2,18,21086.3,0,-1
16936,26,1,262.68,1,2
15039,10,47,19914.44,0,-1
16581,183,1,105.84,1,2
15603,79,1,48.480000000000004,1,2
14842,44,4,2824.69,0,1
15031,5,4,668.14,0,1
17569,333,1,344.14,1,2
15597,36,1,324.57,1,2
17162,29,10,1715.46,0,1
12446,58,1,1002.3100000000001,1,2
18221,23,5,1041.61,0,1
13615,319,1,417.69,1,2
14221,43,9,3432.8,0,1
17562,15,7,1122.38,0,1
18086,275,1,101.34,1,2
12940,55,2,913.54,1,0
15544,10,9,3546.71,0,1
16457,219,1,208.36,1,2
18241,10,17,2073.09,0,-1
12844,30,2,325.96000000000004,1,0
13846,25,3,865.0600000000001,0,1
15587,51,4,913.6800000000001,0,1
13656,165,2,379.65,1,0
13727,29,2,333.48,1,0
17720,27,4,1195.94,0,1
15643,192,3,664.0,1,1
16364,12,2,707.04,1,0
14459,156,1,1837.92,1,2
17965,38,14,2622.57,0,1
14463,99,3,529.62,1,1
